Job Title,Company Name,Location,Summary,Posting Date
IT Procurement and Asset Management Project Manager SETA,XFORIA IncCompany Name - XFORIA Inc,"Brownsburg, IN, USA","Career Opportunity:  Job Title: Senior AWS Cloud/J2EE Developer| Dallas, TX - Onsite About CodeForce  360  Making a career choice is amongst the most critical choices one can make, and it's important for the choice to be calculated with factors such as a company's run of success since its inception and more. But, when you come across  a company that has reputation proven with nothing but an illustrious run of success since the day it began, you don't need to think of anything else. That's precis",Posted 13 days ago
IT Procurement and Asset Management Project Manager SETA,Solomon PageCompany Name - Solomon Page,"Minneapolis, MN, USA","Our direct client is in need of an IT Project Manager with Global Trade and Engineer to Order experience to join our Golden Valley, MN team. This role is onsite, starting out as a contract, with the potential for contract to hire.As a key member of the IT team, you will be responsible for the planning and oversite of large, multi-million-dollar, enterprise-wide projects to ensure they are completed on time, within budget, and to the desired deliverables.  Responsibilities: Determine and define p",Posted 20 days ago | Updated 1 day ago
IT Procurement and Asset Management Project Manager SETA,"Judge Group, Inc.Company Name - Judge Group, Inc.","San Francisco, CA, USA","Location:  San Francisco, CA  Salary:  $57.00 USD Hourly - $63.00 USD Hourly  Description:  Our client is currently seeking a Project Manager   Project Overview: With the formal acquisition of FitBit by Google, the two entities are working to integrate policies, processes, infrastructure and systems. A critical step is migrating B2B Fitbit Customer support to Google's customer support tools and infrastructure with a target migration date of end of Q1 2024. B2C and other partners will be migrated",Posted 19 days ago | Updated 4 hours ago
IT Procurement and Asset Management Project Manager SETA,Ameri100Company Name - Ameri100,"Canonsburg, PA, USA","Location:  Austin, TX  Salary:  $60.00 USD Hourly - $75.00 USD Hourly  Description:  Our client is currently seeking a Senior Java Developer  Title: Senior Java Developer Location: Austin, TX - Hybrid  Duration: 6 Months Contract to hire  Description: Experience with Java, Java Core, Spring, Spring Boot  Experience coding in Angular, Typescript, Javascript, HTML, CSS, bootstrap, backbone  Experience developing/managing REST and SOAP-based Web Service API(s) in a transaction processing environmen",Posted 14 days ago | Updated 10 days ago
IT Procurement and Asset Management Project Manager SETA,BCforwardCompany Name - BCforward,"Hoboken, NJ, USA","BCforward is currently seeking a highly motivated Project Manager with Data Analysis at Jersey City, NJ (Hybrid) We place consultants for end clients all over USA. Project Manager with Data Analysis 12 months 3 days in office Jersey City, NJ Responsibilities: Identify, gather and track issues reported by the business users in Service Now and excel/MS teams Bring teams and stakeholders together on regular calls to discuss and prioritize issue resolution As part of the operations team, act as a po",Posted 21 days ago | Updated 2 hours ago
IT Procurement and Asset Management Project Manager SETA,ModisCompany Name - Modis,"Richmond, VA, USA","Marketing Project Manager  Pay Rate Range: $27/hr - $32/hr W2 Remote Role Bachelor's degree - PMP and Agile Scrum Master certification a plus  2+ years' experience with project management software (Workfront, Jira, etc.) Marketing technologies experience/ strong knowledge on marketing technology platforms -marketing automation, digital marketing tools  Microsoft Office suite- Microsoft 365 and including Excel, Word, PowerPoint and Project  Highly detail-oriented with excellent organizational, pr",Posted 20 days ago | Updated 4 hours ago
IT Procurement and Asset Management Project Manager SETA,Net2Source Inc.Company Name - Net2Source Inc.,"Lawrence Township, NJ, USA","Net2Source Inc. is an award-winning total workforce solutions company recognized by Staffing Industry Analysts for our accelerated growth of 300% in the last 3 years with over 5500+ employees globally, with over 30+ locations in the US and global operations in 32 countries. We believe in providing staffing solutions to address the current talent gap Right Talent Right Time Right Place Right Price and acting as a Career Coach to our consultants.Title: Regulatory and Medical Affairs - Project Mana",Posted 21 days ago | Updated moments ago
IT Procurement and Asset Management Project Manager SETA,Centraprise CorpCompany Name - Centraprise Corp,Remote,"Are you interested in working in a dynamic environment that offers opportunities for professional growth and new responsibilities? Are you interested in helping clients drive alignment with their business, improve organizational and human resource performance and establish a culture focused on adding business value? That is what the new generation of human resource transformation is all about. If you are seeking a role that offers you the opportunity to advise Government and Public Services (GPS",Posted 14 days ago | Updated 2 days ago
IT Procurement and Asset Management Project Manager SETA,Fusion Global SolutionsCompany Name - Fusion Global Solutions,"Phoenix, AZ, USA","American Express  Role: Project Manager Location: Phoenix Relocation : Day 1 onsite  Years of Experience: 3 – 5 years (this might be for relevant experience, not total) Skills: ELK Stack (Elastic Search, Logstash, Kibana)   Details: Schedule, attend, and document minutes of all daily standup meetings for ELF team Schedule, attend, and document minutes of all daily infra standup meetings Schedule and manage ELF on-call calendar for ELF teammates upon notification of changes Coordinate and documen",Posted 21 days ago
IT Procurement and Asset Management Project Manager SETA,DeloitteCompany Name - Deloitte,"Washington, DC, USA","Are you looking to elevate your cyber career? Your technical skills? Your opportunity for growth? Deloitte's Government and Public Services Cyber Practice (GPS Cyber Practice) is the place for you! Our GPS Cyber Practice helps organizations create a cyber minded culture and become stronger, faster, and more innovative. You will become part of a team that advises, implements, and manages solutions across five verticals: Strategy, Defense and Response; Identity; Infrastructure; Data; and Applicati",Posted 13 days ago | Updated moments ago
IT Project Manager - Data Center & Network Encryption,Software Guidance & AssistanceCompany Name - Software Guidance & Assistance,"New York, NY, USA","Software Guidance & Assistance, Inc., (SGA), is searching for an  IT Project Manager - Data Center & Network Encryption for a  CONTRACT assignment with one of our premier  Investment Banking clients in  New York, NY. Responsibilities  : Responsible for working with network engineers and operations teams to understand technical requirements and scope. Lead the implementation, installation of hardware and circuits. Lead the weekend cutover events and coordinate test and turn up of infrastructure.",Posted 19 days ago | Updated 4 hours ago
IT Project Manager - Data Center & Network Encryption,SUNRAY INFORMATICSCompany Name - SUNRAY INFORMATICS,"Newark, NJ, USA","At Northwestern Mutual, we are strong, innovative and growing. We invest in our people. We care and make a positive difference. What is the role?  We are looking for a Sr IAM Engineer within Northwestern Mutual' s Identity and Access Management (IAM). You will be looked upon as a leader on the team and will guide the team on standard processes, keeping up with industry trends and ensuring our technology platform can meet the needs of our people and process demands. Primary Duties and Responsibil",Posted 14 days ago | Updated 20 hours ago
